image_name,point_0_x,point_0_y,point_1_x,point_1_y,point_2_x,point_2_y,point_3_x,point_3_y,point_4_x,point_4_y,point_5_x,point_5_y,point_6_x,point_6_y,point_7_x,point_7_y,point_8_x,point_8_y,point_9_x,point_9_y,point_10_x,point_10_y,point_11_x,point_11_y,point_12_x,point_12_y,point_13_x,point_13_y,point_14_x,point_14_y,point_15_x,point_15_y,point_16_x,point_16_y,point_17_x,point_17_y,point_18_x,point_18_y,point_19_x,point_19_y,point_20_x,point_20_y
peace_431_keypoints,507.365,1592.54,544.273,1546.4,550.425,1475.66,507.365,1424.91,456.616,1391.08,538.122,1394.15,482.759,1364.94,478.146,1360.32,473.532,1361.86,470.456,1432.6,456.616,1380.31,462.767,1378.78,467.381,1395.69,442.775,1449.52,436.624,1401.84,453.54,1409.53,465.843,1404.92,418.169,1472.59,421.245,1435.68,432.01,1415.68,453.54,1412.61
peace_432_keypoints,483.769,1570.9,527.726,1513.42,536.18,1432.26,487.15,1378.16,439.812,1352.8,532.798,1357.88,537.87,1288.56,548.014,1227.69,556.468,1180.36,487.15,1368.02,456.718,1280.1,438.121,1226,409.38,1180.36,443.193,1381.54,444.884,1315.61,453.337,1357.88,461.79,1376.47,412.761,1401.83,426.286,1357.88,433.049,1354.49,444.884,1357.88
peace_433_keypoints,481.089,1520.06,525.091,1479.44,536.937,1399.9,482.781,1338.97,442.164,1305.13,523.398,1328.82,533.553,1261.13,540.322,1201.89,552.169,1140.97,474.319,1340.67,460.78,1271.28,445.548,1316.97,552.169,1130.81,438.779,1352.51,440.471,1300.05,440.471,1327.13,455.703,1354.21,404.931,1369.44,415.085,1332.21,426.932,1320.36,445.548,1323.74
peace_434_keypoints,493.311,1510.56,532.184,1458.17,537.254,1383.8,495.001,1324.65,461.198,1275.63,525.423,1302.67,535.564,1236.76,545.705,1187.74,559.226,1126.9,469.648,1333.1,456.127,1265.49,454.437,1275.63,462.888,1290.84,430.775,1355.07,430.775,1299.29,440.916,1304.36,456.127,1339.86,403.733,1371.97,412.183,1331.41,425.705,1309.43,449.367,1300.98
peace_435_keypoints,491.738,1520.2,532.326,1471.16,537.4,1396.75,495.12,1344.32,468.062,1291.9,522.179,1318.95,464.679,1259.76,451.15,1222.56,413.944,1139.69,456.223,1354.47,447.767,1286.82,442.694,1224.25,468.062,1298.66,429.164,1373.07,427.473,1315.57,447.767,1325.72,466.37,1349.4,403.797,1396.75,412.253,1354.47,427.473,1330.79,454.532,1317.26
peace_436_keypoints,453.611,1569.13,494.573,1528.17,383.157,1410.2,407.734,1362.69,429.034,1336.47,507.681,1423.31,461.803,1361.05,443.78,1326.64,427.396,1393.82,504.404,1413.48,451.973,1341.39,429.034,1328.28,424.119,1388.9,407.734,1413.48,406.095,1372.52,404.457,1372.52,430.673,1392.18,378.241,1421.67,388.072,1380.71,399.542,1367.6,429.034,1365.96
peace_437_keypoints,668.595,1781.93,719.354,1757.42,747.359,1694.41,719.354,1655.9,679.097,1624.4,666.845,1627.9,677.347,1592.89,680.847,1608.64,679.097,1622.65,638.84,1640.15,623.087,1577.14,651.092,1585.89,677.347,1620.9,624.837,1654.15,621.337,1585.89,666.845,1619.15,691.349,1626.15,609.085,1671.66,624.837,1648.9,652.842,1638.4,684.348,1627.9
peace_438_keypoints,424.727,1604.48,475.554,1558.91,489.575,1476.53,444.006,1425.7,407.2,1380.14,449.264,1432.71,422.974,1373.12,407.2,1376.63,405.447,1388.9,403.695,1439.73,400.189,1387.15,398.437,1381.89,398.437,1408.18,380.91,1450.24,382.663,1404.67,393.179,1409.93,407.2,1425.7,352.867,1462.51,365.136,1423.95,379.157,1409.93,396.684,1406.43
peace_439_keypoints,408.039,1614.38,458.6,1565.51,472.084,1486.29,423.207,1437.42,384.443,1400.34,414.78,1434.05,404.668,1388.54,394.556,1385.17,389.499,1400.34,379.387,1454.27,377.702,1402.02,382.758,1396.97,382.758,1415.51,352.421,1466.07,355.791,1420.56,367.589,1423.93,387.814,1428.99,327.14,1481.24,338.938,1444.16,355.791,1423.93,379.387,1417.19
peace_43_keypoints,1170.93,4922.5,1287.7,4846.95,1342.65,4730.17,1205.27,4654.62,1040.42,4599.67,1273.96,4359.26,1294.57,4077.63,1287.7,3912.78,1239.62,3761.66,1122.85,4400.47,1115.98,4057.02,1074.76,3830.35,1012.94,3672.37,1006.07,4496.63,903.041,4276.83,1026.68,4510.37,1067.89,4599.67,848.09,4620.27,834.353,4572.19,944.255,4647.75,992.337,4730.17
peace_440_keypoints,407.008,1658.77,461.527,1611.52,476.065,1535.2,432.45,1480.68,396.105,1438.88,463.344,1457.05,474.248,1386.18,485.151,1320.76,494.238,1269.87,390.653,1489.77,397.922,1406.17,367.028,1317.12,345.221,1262.61,363.393,1506.12,374.297,1447.97,385.201,1464.32,401.556,1482.5,334.317,1522.48,347.038,1482.5,363.393,1466.14,388.835,1466.14
peace_441_keypoints,487.536,1652.29,530.589,1619.57,546.089,1543.8,497.869,1488.69,451.372,1459.42,485.814,1473.19,434.151,1442.19,418.652,1419.81,396.264,1412.92,449.65,1500.75,425.54,1445.64,439.317,1461.14,446.206,1473.19,425.54,1516.25,422.096,1471.47,427.262,1468.03,437.595,1495.58,406.597,1543.8,399.708,1502.47,411.763,1488.69,427.262,1492.14
peace_442_keypoints,502.066,1672.03,547.742,1621.09,570.579,1550.82,531.931,1496.36,491.526,1470.01,568.822,1464.74,575.849,1394.47,591.66,1332.98,602.2,1276.77,480.985,1496.36,491.526,1383.93,468.688,1315.41,451.121,1266.23,461.661,1517.44,447.607,1424.33,489.769,1473.52,503.823,1494.6,433.553,1527.98,438.824,1503.39,461.661,1480.55,491.526,1477.03
peace_443_keypoints,514.663,1707.63,550.665,1660.26,563.928,1593.94,527.927,1552.26,490.031,1521.94,558.244,1510.57,575.297,1432.88,590.456,1372.25,596.14,1315.41,491.925,1538.99,484.346,1421.51,459.714,1358.99,442.66,1311.62,459.714,1565.52,440.766,1472.67,488.136,1510.57,507.084,1538.99,429.397,1586.36,429.397,1556.05,457.819,1533.31,490.031,1525.73
peace_444_keypoints,528.757,1763,567.035,1713.24,572.777,1642.43,538.327,1604.15,494.308,1579.27,567.035,1563.96,582.346,1489.32,593.829,1424.24,599.571,1368.74,507.705,1585.01,492.394,1483.58,463.685,1422.33,446.461,1372.57,473.255,1611.81,454.116,1531.42,496.221,1575.44,509.619,1596.49,446.461,1636.69,450.288,1606.06,471.341,1586.92,496.221,1590.75
peace_445_keypoints,517.347,1785.08,548.86,1741.74,560.678,1676.75,531.134,1657.05,483.864,1619.63,550.83,1599.94,568.556,1529.03,582.343,1462.07,594.16,1406.92,499.621,1615.69,479.925,1519.18,456.29,1456.16,438.564,1406.92,456.29,1643.27,438.564,1572.36,470.077,1588.12,503.56,1633.42,426.747,1674.78,436.595,1645.24,456.29,1629.48,485.834,1629.48
peace_446_keypoints,462.808,1820.99,497.807,1776.27,495.862,1727.66,408.366,1638.22,433.643,1649.89,513.362,1634.33,519.195,1556.56,534.75,1492.4,544.471,1436.01,482.252,1632.39,425.865,1544.89,404.478,1488.51,379.201,1439.9,453.086,1638.22,386.978,1599.34,420.032,1630.45,431.699,1657.67,437.532,1663.5,406.422,1628.5,408.366,1653.78,425.865,1665.44
peace_447_keypoints,447.089,1867.51,477.901,1821.29,491.381,1757.74,445.163,1740.41,402.797,1707.67,489.455,1684.56,504.861,1609.46,516.415,1543.98,526.044,1493.91,447.089,1684.56,412.426,1597.9,387.391,1538.21,368.134,1493.91,406.649,1707.67,370.06,1649.9,393.169,1667.23,414.352,1713.45,371.985,1732.71,383.54,1699.97,385.466,1711.52,400.871,1719.23
peace_448_keypoints,662.682,1791.96,713.455,1763.95,737.966,1702.67,713.455,1657.15,678.439,1625.64,729.212,1609.88,746.72,1534.6,764.228,1473.32,774.732,1422.55,655.679,1637.89,666.184,1569.61,652.177,1508.33,652.177,1525.84,631.168,1651.9,615.411,1580.12,666.184,1630.89,680.19,1644.9,610.159,1672.91,620.663,1653.65,641.673,1644.9,671.436,1637.89
peace_449_keypoints,449.16,1902.31,478.622,1878.74,488.443,1819.81,447.196,1774.64,402.02,1749.1,488.443,1727.5,502.192,1650.89,513.977,1588.04,525.762,1519.29,445.231,1729.46,409.877,1641.07,382.378,1580.18,358.808,1540.9,405.948,1747.14,366.665,1698.03,411.841,1739.28,421.662,1758.92,368.629,1778.56,366.665,1762.85,380.414,1760.89,398.092,1758.92
peace_44_keypoints,1103.59,4895.22,1220.68,4812.57,1268.89,4661.04,1124.26,4578.39,979.619,4502.63,1255.12,4316.67,1372.21,4048.06,1406.64,3882.76,1399.76,3724.34,1103.59,4316.67,1055.38,3951.63,1000.28,3765.67,938.294,3524.61,945.182,4399.32,883.194,4178.92,958.957,4385.54,1000.28,4509.52,793.657,4530.18,772.995,4468.19,869.419,4571.5,910.744,4654.15
peace_450_keypoints,468.073,1954.04,492.616,1927.45,502.842,1862.01,466.028,1827.24,412.852,1796.56,496.706,1767.93,515.113,1694.3,529.43,1630.89,535.566,1575.67,453.756,1772.02,410.807,1686.12,386.264,1630.89,359.676,1583.85,408.761,1796.56,371.947,1747.47,406.716,1778.15,433.304,1800.65,378.083,1833.37,371.947,1819.06,390.354,1812.92,408.761,1810.88
peace_451_keypoints,463.865,1937.75,492.733,1915.06,500.981,1865.58,463.865,1822.27,416.439,1795.47,496.857,1772.79,511.291,1692.37,525.725,1628.45,531.911,1574.83,463.865,1774.85,414.377,1690.31,385.509,1628.45,364.889,1581.02,432.935,1783.1,371.075,1748.04,408.191,1785.16,430.873,1805.78,387.571,1820.21,391.695,1774.85,391.695,1805.78,414.377,1805.78
peace_452_keypoints,487.288,1928.14,529.363,1898.69,541.985,1827.16,518.844,1778.78,449.421,1782.98,527.259,1766.15,535.674,1694.63,554.607,1633.62,565.126,1583.13,480.977,1766.15,436.799,1688.31,415.761,1633.62,392.62,1585.23,451.525,1785.09,401.035,1749.32,434.695,1776.67,451.525,1801.92,415.761,1831.37,415.761,1789.29,426.28,1804.02,447.317,1804.02
peace_453_keypoints,513.461,1932.02,503.037,1938.27,496.783,1936.19,486.359,1923.68,484.274,1932.02,567.664,1813.19,573.918,1696.44,592.681,1631.81,603.105,1573.44,536.393,1781.92,482.19,1686.02,455.088,1631.81,434.24,1583.86,500.952,1771.49,446.749,1736.05,478.02,1773.58,494.698,1804.85,482.19,1784,438.41,1750.64,459.257,1775.66,486.359,1800.68
peace_454_keypoints,547.42,1919.41,583.652,1898.1,600.702,1849.08,566.602,1808.58,526.108,1783.01,581.521,1755.3,600.702,1680.71,617.752,1616.77,630.54,1563.49,536.764,1768.09,506.926,1678.58,479.22,1616.77,462.169,1567.75,496.27,1789.4,466.432,1733.99,511.189,1778.75,528.239,1802.19,462.169,1821.37,474.957,1797.93,494.138,1793.67,517.583,1787.27
peace_455_keypoints,554.898,1917.41,590.712,1900.55,607.566,1856.31,575.965,1814.18,529.617,1786.79,588.605,1753.08,607.566,1675.14,624.419,1616.15,637.06,1563.48,540.151,1765.72,508.55,1679.35,487.483,1620.36,468.522,1576.12,504.336,1791,472.735,1736.23,512.763,1772.04,538.044,1788.9,472.735,1833.14,481.162,1803.65,495.909,1801.54,525.403,1797.32
peace_456_keypoints,580.284,1903.07,616.725,1886.88,636.97,1844.36,606.602,1799.82,564.088,1767.43,620.774,1737.06,636.97,1656.08,659.24,1601.42,667.338,1548.78,578.259,1743.14,539.793,1658.11,517.524,1603.44,501.328,1554.86,535.744,1767.43,503.352,1716.82,549.916,1755.28,582.308,1767.43,509.426,1803.87,515.499,1785.65,531.695,1783.63,555.99,1777.55
peace_457_keypoints,587.507,1917.59,642.958,1881.95,664.742,1830.46,638.997,1790.85,597.409,1763.13,648.899,1733.42,666.722,1660.15,690.487,1598.75,702.369,1529.44,601.37,1743.32,573.644,1654.2,553.841,1594.79,537.998,1551.22,567.703,1769.07,539.978,1707.67,585.527,1753.22,611.272,1769.07,536.017,1794.81,551.86,1775.01,567.703,1773.03,593.448,1771.05
peace_458_keypoints,608.39,1912.49,647.153,1892.08,677.754,1845.16,647.153,1806.4,600.23,1777.84,655.313,1747.24,677.754,1667.67,694.075,1608.51,704.276,1553.43,606.35,1753.36,577.789,1665.63,557.388,1612.59,534.947,1563.63,567.588,1779.88,547.187,1724.8,590.029,1763.56,612.471,1781.92,541.067,1814.56,553.307,1796.2,571.668,1794.16,598.19,1783.96
peace_459_keypoints,675.699,1782.05,717.506,1756.97,735.901,1700.11,712.489,1661.65,677.371,1629.88,658.976,1641.58,670.682,1609.81,669.01,1579.71,667.338,1576.36,637.237,1653.29,640.581,1603.12,675.699,1613.15,675.699,1633.22,620.514,1663.32,640.581,1609.81,663.993,1626.53,669.01,1648.27,605.463,1676.7,623.858,1656.63,648.943,1644.93,675.699,1634.89
peace_45_keypoints,1182.71,4872.43,1292.1,4783.55,1312.61,4633.13,1182.71,4557.93,1025.46,4503.23,1230.57,4311.8,1305.77,4072.51,1333.12,3881.08,1333.12,3703.32,1073.32,4359.66,1011.79,3976.79,950.256,3799.03,854.54,3641.79,970.767,4455.38,861.377,4202.41,998.115,4421.19,1059.65,4523.74,813.519,4578.44,813.519,4489.56,922.909,4564.77,984.441,4660.48
peace_460_keypoints,618.771,1919.92,659.131,1897.72,685.366,1851.31,655.095,1808.93,610.699,1784.71,667.203,1746.37,681.33,1669.68,701.51,1613.18,707.564,1562.73,622.807,1758.48,586.482,1665.65,562.266,1613.18,546.122,1566.77,580.428,1782.69,550.158,1726.19,592.536,1762.51,604.645,1776.64,550.158,1821.04,562.266,1794.8,578.41,1794.8,608.681,1790.77
peace_461_keypoints,614.895,1852.71,642.652,1838.83,652.565,1785.3,628.773,1761.51,599.034,1747.63,650.582,1676.25,664.46,1604.88,678.339,1541.44,682.304,1489.89,602.999,1668.32,567.312,1592.98,543.521,1541.44,521.712,1493.85,571.277,1686.17,537.573,1644.53,569.295,1684.18,583.173,1707.98,545.503,1717.89,539.556,1676.25,553.434,1696.08,559.382,1715.91
peace_462_keypoints,598.858,1825.58,639.035,1801.48,655.106,1747.24,635.017,1707.06,590.823,1682.96,647.07,1650.82,665.15,1570.46,679.211,1512.21,687.247,1457.97,604.885,1652.82,570.735,1568.45,542.611,1506.18,524.532,1457.97,568.726,1674.92,528.549,1618.67,572.744,1662.87,576.761,1672.91,540.602,1699.03,542.611,1682.96,558.682,1688.98,586.805,1684.97
peace_463_keypoints,598.445,1780.87,624.994,1769.49,611.72,1737.26,588.964,1691.74,579.482,1661.4,645.854,1615.89,655.335,1534.35,670.506,1466.08,683.78,1414.88,611.72,1608.31,562.415,1521.07,537.763,1458.5,518.8,1411.09,579.482,1615.89,526.385,1568.48,558.622,1604.51,571.897,1632.96,554.83,1636.75,522.592,1585.55,547.245,1617.79,575.689,1640.54
peace_464_keypoints,610.355,1758.12,626.76,1743.54,612.178,1701.61,592.126,1656.04,579.366,1630.52,643.166,1586.77,654.103,1512.03,668.686,1442.77,681.446,1389.9,608.532,1583.13,566.606,1493.81,537.44,1428.18,519.212,1382.61,575.72,1586.77,552.023,1506.57,535.617,1428.18,562.96,1601.35,544.732,1606.82,524.68,1552.14,546.555,1566.72,553.846,1599.53
peace_465_keypoints,579.132,1731.31,626.513,1695.3,641.675,1625.18,613.246,1585.38,573.446,1549.37,637.884,1543.68,653.046,1467.87,668.208,1403.43,677.684,1350.37,579.132,1555.05,560.18,1458.4,531.751,1395.85,512.799,1344.68,543.122,1579.69,522.275,1507.67,562.075,1555.05,573.446,1577.8,514.694,1610.01,529.856,1577.8,546.913,1566.42,575.341,1560.74
peace_466_keypoints,588.317,1731.65,636.694,1692.23,651.028,1613.4,616.985,1579.35,577.566,1550.69,577.566,1556.06,572.191,1495.14,536.356,1493.35,579.358,1561.44,556.065,1575.77,534.565,1505.89,581.15,1548.89,577.566,1566.81,536.356,1590.1,545.315,1538.14,566.816,1565.02,579.358,1579.35,518.439,1609.81,529.189,1582.94,550.69,1568.6,577.566,1557.85
peace_467_keypoints,596.651,1682.88,596.651,1655.47,526.167,1573.24,545.746,1512.54,559.451,1483.18,635.809,1506.67,651.472,1422.48,667.135,1353.95,671.051,1297.18,622.104,1500.8,557.493,1406.82,528.125,1344.17,504.63,1297.18,606.44,1498.84,539.872,1438.14,553.577,1496.88,575.114,1522.33,582.946,1512.54,551.619,1475.34,549.661,1491.01,547.703,1528.21
peace_468_keypoints,590.258,1670.36,636.39,1626.15,647.922,1553.11,609.48,1510.82,572.959,1476.23,634.467,1474.3,646,1395.5,657.533,1330.14,667.144,1274.4,563.348,1499.29,553.737,1391.65,522.983,1328.22,497.995,1276.32,540.282,1528.12,515.294,1441.63,565.27,1493.52,576.803,1508.9,513.372,1553.11,519.139,1518.51,544.127,1499.29,574.881,1487.76
peace_469_keypoints,586.712,1662.37,628.596,1622.31,641.343,1551.29,604.922,1505.76,563.038,1474.81,630.417,1472.99,637.701,1398.32,652.269,1330.95,663.195,1274.49,561.217,1494.84,550.291,1392.86,519.334,1323.66,493.839,1272.67,535.723,1520.33,524.797,1440.21,561.217,1489.38,570.322,1505.76,506.586,1549.47,521.155,1507.59,539.365,1491.2,564.859,1487.55
peace_46_keypoints,1241.77,4861.32,1369.54,4767.17,1423.34,4619.23,1315.74,4545.26,1174.52,4457.84,1409.89,4276.27,1490.58,4054.36,1544.38,3886.24,1557.83,3697.95,1248.5,4283,1201.42,3953.49,1167.8,3758.47,1093.83,3563.46,1120.73,4356.97,1026.58,4168.68,1140.9,4370.42,1194.7,4457.84,959.335,4504.91,966.06,4444.39,1060.2,4518.36,1107.28,4612.51
peace_470_keypoints,665.754,1794.57,710.966,1768.48,738.789,1707.62,712.705,1667.63,676.188,1638.06,664.015,1648.5,667.493,1599.81,681.404,1624.15,667.493,1575.46,634.454,1655.45,613.587,1585.9,653.582,1571.99,662.276,1570.25,618.804,1669.37,637.932,1613.72,664.015,1636.33,693.577,1638.06,603.154,1685.02,622.281,1662.41,646.626,1648.5,676.188,1641.54
peace_471_keypoints,570.798,1636.43,612.613,1612.8,628.975,1540.08,596.251,1496.44,550.8,1456.45,623.521,1456.45,628.975,1383.73,641.701,1314.64,650.791,1263.74,592.615,1458.27,539.892,1376.45,508.986,1314.64,485.352,1267.37,567.162,1461.9,508.986,1421.9,507.168,1309.19,558.072,1489.17,505.35,1516.44,508.986,1436.45,525.348,1472.81,552.618,1470.99
peace_472_keypoints,560.176,1634.57,528.701,1573.28,497.225,1497.07,533.67,1440.75,556.863,1412.59,629.753,1503.7,589.994,1450.69,565.146,1430.81,551.893,1440.75,638.036,1503.7,594.964,1422.53,566.802,1430.81,560.176,1463.94,638.036,1503.7,606.56,1425.84,575.085,1437.44,568.459,1480.51,636.379,1502.04,599.934,1449.03,575.085,1454,576.742,1488.79
peace_473_keypoints,566.422,1631.36,541.868,1582.25,506.791,1499.82,531.345,1443.69,550.638,1406.86,631.316,1494.55,585.715,1440.18,557.653,1419.14,547.13,1454.22,638.331,1485.79,596.238,1413.88,557.653,1426.15,555.899,1455.97,641.839,1487.54,612.023,1413.88,569.93,1440.18,568.176,1478.77,640.085,1492.8,590.977,1440.18,582.207,1459.48,571.684,1475.26
peace_474_keypoints,596.307,1635.05,644.512,1606.48,667.721,1533.28,628.443,1483.29,583.809,1451.15,612.375,1467.22,585.594,1438.66,585.594,1447.58,582.024,1463.65,571.312,1479.72,580.238,1433.3,585.594,1456.51,585.594,1504.72,553.458,1494,567.741,1451.15,569.526,1476.15,592.736,1495.79,528.463,1508.29,542.746,1479.72,564.17,1463.65,583.809,1458.3
peace_475_keypoints,628.959,1652.99,683.905,1615.21,701.076,1543.1,670.169,1493.3,628.959,1464.11,611.789,1486.44,639.262,1453.81,634.111,1455.53,628.959,1477.85,601.487,1498.45,627.242,1441.79,630.677,1462.4,627.242,1476.13,587.75,1519.06,613.506,1464.11,625.525,1476.13,644.413,1508.76,563.711,1531.08,580.882,1496.74,601.487,1483,632.394,1470.98
peace_476_keypoints,637.264,1640.97,622.9,1612.25,633.673,1581.72,639.06,1538.63,648.037,1506.31,718.062,1535.04,658.81,1472.2,635.469,1468.61,633.673,1484.77,709.084,1511.7,662.401,1456.04,624.696,1493.74,644.446,1522.47,719.858,1524.27,678.561,1479.38,635.469,1484.77,651.628,1513.49,728.835,1529.65,691.129,1493.74,673.174,1508.11,660.606,1509.9
peace_477_keypoints,675.173,1656.21,729.698,1628.95,764.978,1556.78,737.716,1513.48,707.247,1494.24,731.302,1500.65,704.039,1473.39,684.795,1474.99,689.606,1486.22,675.173,1499.05,678.381,1460.56,694.417,1474.99,697.625,1511.88,670.362,1500.65,684.795,1463.77,688.003,1473.39,700.832,1500.65,641.496,1495.84,662.344,1491.03,676.777,1483.01,700.832,1484.62
peace_478_keypoints,704.676,1442.54,678.572,1475.17,688.361,1486.59,712.833,1525.74,717.728,1489.85,794.407,1530.64,755.252,1462.11,722.622,1524.11,706.308,1489.85,765.041,1540.42,747.094,1501.27,704.676,1506.16,703.045,1512.69,782.987,1551.84,719.359,1517.58,712.833,1519.21,722.622,1486.59,792.776,1546.95,716.096,1515.95,719.359,1514.32,724.254,1501.27
peace_479_keypoints,715.308,1636.34,777.393,1607.82,814.309,1535.66,794.173,1495.39,758.935,1468.54,763.969,1445.05,743.833,1450.09,740.477,1463.51,755.579,1478.61,716.986,1466.86,705.24,1398.07,725.376,1478.61,737.122,1487,696.85,1480.29,690.138,1411.49,716.986,1466.86,730.41,1480.29,676.714,1497.07,688.46,1470.22,708.596,1458.47,715.308,1475.25
peace_47_keypoints,1275.97,4950.88,1402.02,4845.83,1472.05,4677.77,1395.02,4565.72,1282.98,4474.69,1514.07,4334.63,1654.12,4103.54,1717.15,3949.48,1745.16,3802.42,1367.01,4320.63,1430.03,4005.5,1444.04,3830.43,1465.05,3634.35,1212.95,4397.66,1205.95,4173.57,1268.97,4397.66,1303.98,4474.69,1044.88,4495.7,1100.9,4439.67,1163.93,4530.71,1191.94,4621.75
peace_480_keypoints,769.107,1637.7,837.127,1610.12,868.38,1545.78,842.643,1505.33,811.39,1464.89,838.966,1452.02,855.511,1376.65,868.38,1314.14,872.057,1255.31,783.814,1461.21,765.43,1371.13,741.531,1301.27,724.985,1253.47,754.4,1483.27,732.339,1411.57,783.814,1472.24,785.652,1485.11,730.501,1505.33,739.693,1470.4,767.268,1472.24,809.552,1474.08
peace_481_keypoints,661.257,1806.59,714.716,1775.55,742.307,1710.02,712.991,1668.63,675.053,1637.59,726.787,1620.35,673.328,1611.72,680.226,1625.52,673.328,1651.39,645.737,1654.84,645.737,1597.93,647.461,1592.75,673.328,1651.39,625.043,1670.36,645.737,1615.17,662.982,1644.49,675.053,1656.56,606.074,1685.88,618.145,1666.91,645.737,1653.11,675.053,1646.21
peace_482_keypoints,787.249,1638.09,853.341,1614.22,882.716,1546.29,864.357,1504.07,836.818,1474.69,844.162,1456.34,868.028,1382.9,882.716,1318.64,893.731,1261.73,783.577,1474.69,779.906,1373.72,763.383,1311.3,746.859,1254.39,765.218,1494.89,750.531,1417.78,811.116,1474.69,812.952,1489.38,745.024,1518.76,765.218,1489.38,796.429,1483.87,838.654,1476.53
peace_483_keypoints,812.068,1646.98,879.3,1610.49,902.351,1545.18,888.904,1499.07,865.853,1468.34,865.853,1451.05,890.825,1370.37,904.272,1310.82,911.955,1262.8,815.91,1466.42,800.542,1370.37,781.333,1310.82,771.729,1260.88,789.017,1493.31,773.65,1418.4,837.04,1462.58,846.644,1483.71,765.966,1522.12,787.096,1491.39,819.752,1485.63,863.932,1476.02
peace_484_keypoints,808.242,1646.81,877.362,1610.33,906.162,1539.29,888.882,1491.29,863.922,1460.57,865.842,1449.05,892.722,1370.33,910.002,1306.97,915.762,1253.21,817.842,1462.49,804.402,1364.57,789.042,1301.21,773.682,1247.45,790.962,1485.53,777.522,1414.49,837.042,1460.57,844.722,1479.77,771.762,1510.49,790.962,1481.69,821.682,1477.85,865.842,1464.41
peace_485_keypoints,816.599,1640.75,881.989,1600.36,912.76,1531.13,897.374,1484.97,868.526,1459.97,868.526,1438.81,899.298,1356.12,912.76,1294.57,924.299,1246.49,820.446,1459.97,808.906,1356.12,793.521,1294.57,778.135,1242.65,795.444,1481.12,783.905,1402.27,849.294,1446.51,855.064,1467.66,776.212,1508.05,799.29,1477.28,833.908,1467.66,870.449,1461.89
peace_486_keypoints,824.035,1639.68,885.469,1607.05,925.785,1543.69,912.346,1499.54,881.629,1468.82,885.469,1451.54,910.426,1372.83,925.785,1311.4,937.304,1261.48,837.474,1459.22,822.115,1370.91,806.757,1305.64,795.238,1249.96,808.677,1480.34,802.917,1416.99,852.832,1468.82,858.592,1489.94,789.478,1507.22,812.516,1484.18,839.393,1482.26,879.709,1478.42
peace_487_keypoints,825.883,1651.5,888.227,1620.33,919.398,1550.65,908.396,1510.31,886.393,1480.98,884.559,1462.64,904.729,1376.46,921.232,1314.12,930.4,1266.44,831.384,1475.47,816.715,1376.46,802.046,1315.95,792.878,1262.77,802.046,1495.64,796.545,1427.8,857.055,1469.97,860.722,1488.31,783.71,1521.32,811.214,1501.15,844.219,1491.98,886.393,1484.64
peace_488_keypoints,816.143,1677.92,875.29,1652.83,916.514,1591.89,900.383,1554.25,859.159,1539.91,878.875,1504.07,871.705,1466.43,843.028,1471.8,869.913,1541.7,830.482,1509.44,816.143,1453.88,816.143,1527.37,823.312,1538.12,800.012,1523.78,800.012,1466.43,807.181,1520.2,817.935,1536.33,778.504,1541.7,783.881,1520.2,787.466,1514.82,798.22,1534.53
peace_489_keypoints,788.706,1714.82,833.464,1705.86,851.367,1668.27,833.464,1621.72,831.674,1591.28,860.319,1544.74,874.642,1458.8,894.335,1394.35,903.287,1337.06,837.045,1535.78,790.497,1474.91,769.013,1535.78,901.496,1322.74,799.448,1537.57,781.545,1494.61,774.384,1503.56,774.384,1564.43,760.061,1573.38,767.222,1517.88,763.642,1517.88,774.384,1564.43
peace_48_keypoints,1336.46,4918.23,1451.34,4875.15,1515.96,4731.55,1465.7,4623.85,1372.36,4523.34,1609.3,4343.84,1738.53,4149.98,1839.05,3984.84,1903.67,3819.71,1444.16,4329.48,1472.88,4013.56,1501.6,3826.89,1501.6,3640.21,1300.56,4408.46,1271.84,4214.6,1329.28,4401.28,1358,4501.8,1121.06,4537.7,1171.32,4487.44,1228.76,4573.59,1271.84,4674.11
peace_490_keypoints,764.625,1755.22,830.707,1729.8,871.373,1670.5,857.818,1636.61,847.651,1602.72,837.485,1563.75,867.984,1494.28,884.928,1434.97,898.484,1385.83,784.958,1575.61,779.874,1489.19,768.013,1433.28,761.236,1384.14,754.458,1604.41,752.764,1541.72,766.319,1538.33,854.429,1616.27,735.819,1636.61,773.097,1617.97,803.596,1612.89,844.262,1604.41
peace_491_keypoints,755.84,1765.74,820.26,1740.31,871.117,1686.07,855.86,1647.08,842.298,1618.26,828.736,1575.87,860.946,1508.06,881.289,1441.95,894.851,1392.79,772.793,1591.13,774.488,1494.5,764.316,1440.25,757.535,1392.79,747.364,1623.34,747.364,1550.45,760.926,1548.75,843.993,1628.43,723.63,1645.38,762.621,1628.43,796.526,1619.95,832.126,1618.26
peace_492_keypoints,456.156,1636.78,517.304,1599.15,566.693,1523.89,543.174,1448.63,519.656,1408.65,592.563,1385.13,644.304,1288.71,667.822,1222.85,696.044,1164.06,531.415,1392.19,522.008,1258.13,522.008,1166.41,517.304,1105.26,460.86,1415.71,458.508,1363.97,491.434,1411,503.193,1432.17,406.768,1448.63,406.768,1411,423.231,1420.41,442.045,1446.28
